Date,Day,Comp,Round,Venue,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Opp_code,Day_code,Result_Type,Scores
2023-10-05,Thu,Conf Lg,Group stage,0,rs Čukarički,Y,75.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,14.0,17.0,82.4,0.0,16.0,0.0,2.0,1.0,19,3.0,W,2–0
2023-10-08,Sun,Pro League A,Regular season,0,Gent,N,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,85.7,0.0,7.0,1.0,1.0,1.0,6,6.0,D,1–1
2023-10-22,Sun,Pro League A,Regular season,1,Mechelen,N,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,4.0,0.0,0.0,0.0,8,6.0,W,4–0
2023-10-26,Thu,Conf Lg,Group stage,1,hu Ferencváros,N,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,17,3.0,D,0–0
2023-10-29,Sun,Pro League A,Regular season,0,Kortrijk,Y,75.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,31.0,0.0,2.0,1.0,0.4,0.4,0.0,1.0,0.0,11.0,18.0,61.1,1.0,19.0,1.0,1.0,1.0,7,6.0,W,3–0
2023-11-04,Sat,Pro League A,Regular season,0,Antwerp,N,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,80.0,0.0,6.0,0.0,2.0,0.0,1,5.0,L,2–3
2023-11-12,Sun,Pro League A,Regular season,1,OH Leuven,Y,89.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,16.0,18.0,88.9,1.0,26.0,1.0,4.0,1.0,9,6.0,W,3–1
2023-11-25,Sat,Pro League A,Regular season,0,Standard Liège,N,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,2.0,3.0,66.7,1.0,4.0,0.0,0.0,0.0,12,5.0,L,0–1
2023-11-30,Thu,Conf Lg,Group stage,0,it Fiorentina,Y,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,11.0,72.7,2.0,11.0,0.0,0.0,0.0,18,3.0,L,1–2
2023-12-03,Sun,Pro League A,Regular season,1,Gent,N,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,25.0,0.0,5.0,0.0,0.0,0.0,6,6.0,D,2–2
2023-12-10,Sun,Pro League A,Regular season,0,Eupen,N,10.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,0.0,5,6.0,W,3–1
2023-12-14,Thu,Conf Lg,Group stage,1,rs Čukarički,N,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19,3.0,W,2–0
2023-12-17,Sun,Pro League A,Regular season,1,Kortrijk,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6.0,W,4–0
2023-12-23,Sat,Pro League A,Regular season,0,Anderlecht,N,23.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,1.0,5.0,7.0,71.4,1.0,8.0,0.0,0.0,0.0,0,5.0,L,1–2
2023-12-26,Tue,Pro League A,Regular season,1,Antwerp,N,22.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,5.0,1.0,0.0,0.0,1,1.0,W,3–0
2024-01-20,Sat,Pro League A,Regular season,1,Cercle Brugge,Y,90.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.2,0.2,0.1,4.0,0.0,12.0,27.0,44.4,2.0,23.0,4.0,1.0,1.0,2,5.0,D,1–1
2024-01-28,Sun,Pro League A,Regular season,0,Sint-Truiden,N,66.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,27.0,0.0,0.0,1.0,0.3,0.3,0.0,2.0,0.0,7.0,15.0,46.7,1.0,17.0,0.0,0.0,0.0,11,6.0,D,1–1
2024-01-31,Wed,Pro League A,Regular season,0,OH Leuven,Y,90.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,33.0,1.0,0.0,2.0,0.4,0.4,0.0,1.0,0.0,11.0,16.0,68.8,4.0,22.0,1.0,1.0,0.0,9,2.0,L,1–2
2024-02-03,Sat,Pro League A,Regular season,1,Union SG,N,17.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,5.0,0.0,2.0,0.0,13,5.0,L,0–1
2024-02-11,Sun,Pro League A,Regular season,0,Mechelen,Y,90.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,44.0,0.0,1.0,2.0,0.6,0.6,0.0,3.0,0.0,16.0,22.0,72.7,0.0,27.0,0.0,1.0,0.0,8,6.0,D,1–1
2024-02-17,Sat,Pro League A,Regular season,1,RWD Molenbeek,Y,63.0,1.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,31.0,1.0,1.0,0.0,1.7,1.7,0.0,0.0,0.0,6.0,11.0,54.5,2.0,19.0,0.0,2.0,0.0,10,5.0,W,3–1
2024-02-23,Fri,Pro League A,Regular season,0,Charleroi,Y,90.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,48.0,0.0,1.0,1.0,0.1,0.1,0.5,9.0,0.0,23.0,32.0,71.9,2.0,37.0,1.0,2.0,1.0,3,4.0,W,1–0
2024-03-03,Sun,Pro League A,Regular season,1,Club Brugge,Y,56.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,24.0,1.0,0.0,0.0,1.1,0.3,0.1,2.0,0.0,10.0,15.0,66.7,0.0,18.0,1.0,0.0,0.0,4,6.0,L,0–3
2024-03-10,Sun,Pro League A,Regular season,1,Standard Liège,N,55.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,34.0,2.0,0.0,2.0,0.3,0.3,0.1,3.0,0.0,17.0,20.0,85.0,2.0,23.0,0.0,0.0,0.0,12,6.0,W,1–0
2024-03-17,Sun,Pro League A,Regular season,0,Westerlo,Y,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,28.0,0.0,0.0,0.0,0.1,0.1,0.0,4.0,0.0,11.0,12.0,91.7,1.0,23.0,1.0,1.0,0.0,14,6.0,D,1–1
2024-04-01,Mon,Pro League A,Champions play-offs,1,Union SG,Y,90.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,38.0,1.0,1.0,1.0,0.8,0.8,0.0,0.0,0.0,10.0,16.0,62.5,0.0,19.0,2.0,0.0,0.0,13,0.0,W,1–0
2024-04-06,Sat,Pro League A,Champions play-offs,0,Antwerp,Y,90.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,49.0,3.0,0.0,0.0,0.4,0.4,0.0,3.0,0.0,18.0,28.0,64.3,2.0,36.0,0.0,2.0,2.0,1,5.0,W,1–0
2024-04-13,Sat,Pro League A,Champions play-offs,1,Cercle Brugge,Y,90.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,33.0,0.0,0.0,1.0,0.3,0.3,0.0,1.0,0.0,7.0,19.0,36.8,0.0,16.0,0.0,1.0,0.0,2,5.0,D,1–1
2024-04-20,Sat,Pro League A,Champions play-offs,1,Anderlecht,Y,72.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,39.0,0.0,0.0,2.0,0.9,0.9,0.8,4.0,0.0,15.0,21.0,71.4,0.0,26.0,4.0,5.0,1.0,0,5.0,W,2–1
2024-04-24,Wed,Pro League A,Champions play-offs,0,Club Brugge,Y,70.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,28.0,1.0,0.0,0.0,0.4,0.4,0.1,3.0,0.0,9.0,17.0,52.9,1.0,23.0,4.0,3.0,0.0,4,2.0,L,0–4
2024-04-28,Sun,Pro League A,Champions play-offs,1,Club Brugge,Y,63.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.1,0.1,0.1,2.0,0.0,8.0,13.0,61.5,0.0,14.0,0.0,0.0,0.0,4,6.0,L,0–3
2024-05-04,Sat,Pro League A,Champions play-offs,0,Cercle Brugge,Y,78.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0,1.0,0.7,0.7,0.0,1.0,0.0,11.0,14.0,78.6,0.0,20.0,0.0,1.0,1.0,2,5.0,L,1–4
2024-05-11,Sat,Pro League A,Champions play-offs,0,Anderlecht,Y,90.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,39.0,0.0,0.0,1.0,0.7,0.7,0.1,3.0,0.0,16.0,26.0,61.5,1.0,27.0,0.0,3.0,2.0,0,5.0,L,1–2
2024-05-20,Mon,Pro League A,Champions play-offs,1,Antwerp,Y,90.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,43.0,0.0,0.0,1.0,0.3,0.3,0.1,2.0,0.0,18.0,26.0,69.2,1.0,33.0,2.0,3.0,0.0,1,0.0,W,1–0
2024-05-26,Sun,Pro League A,Champions play-offs,0,Union SG,Y,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,25.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,13.0,16.0,81.3,1.0,19.0,0.0,0.0,0.0,13,6.0,L,0–2
2024-06-02,Sun,Pro League A,European competition play-off,1,Gent,N,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,8.0,10.0,80.0,1.0,9.0,0.0,2.0,1.0,6,6.0,L,0–1
