Date,Day,Comp,Round,Venue,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Opp_code,Day_code,Result_Type,Scores
2023-12-03,Sun,Pro League A,Regular season,1,Gent,Y*,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,2.0,1.0,2.0,0.0,0.0,0.2,3.0,0.0,24.0,36.0,66.7,7.0,24.0,0.0,1.0,0.0,5,6.0,D,2–2
2023-12-10,Sun,Pro League A,Regular season,0,Eupen,Y*,90.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,64.0,0.0,3.0,1.0,0.1,0.1,0.5,4.0,1.0,28.0,47.0,59.6,6.0,34.0,0.0,4.0,2.0,4,6.0,W,3–1
2023-12-14,Thu,Conf Lg,Group stage,1,rs Čukarički,Y*,90.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,61.0,2.0,3.0,1.0,0.0,0.0,0.5,4.0,0.0,28.0,43.0,65.1,6.0,19.0,1.0,1.0,1.0,17,3.0,W,2–0
2023-12-17,Sun,Pro League A,Regular season,1,Kortrijk,Y*,90.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,86.0,3.0,3.0,0.0,1.1,0.3,0.2,3.0,0.0,51.0,68.0,75.0,8.0,60.0,2.0,0.0,0.0,6,6.0,W,4–0
2023-12-23,Sat,Pro League A,Regular season,0,Anderlecht,Y*,90.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,42.0,4.0,1.0,0.0,1.0,0.2,0.1,0.0,0.0,18.0,29.0,62.1,7.0,29.0,1.0,2.0,1.0,0,5.0,L,1–2
2023-12-26,Tue,Pro League A,Regular season,1,Antwerp,Y*,89.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,57.0,2.0,1.0,1.0,0.0,0.0,0.1,1.0,0.0,30.0,47.0,63.8,8.0,38.0,2.0,2.0,2.0,1,1.0,W,3–0
2024-01-28,Sun,Pro League A,Regular season,0,Sint-Truiden,Y*,89.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,33.0,1.0,2.0,1.0,0.1,0.1,0.0,1.0,0.0,15.0,22.0,68.2,2.0,11.0,1.0,0.0,0.0,10,6.0,D,1–1
2024-02-03,Sat,Pro League A,Regular season,1,Union SG,Y*,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,2.0,1.0,2.0,0.1,0.1,0.0,1.0,0.0,19.0,35.0,54.3,1.0,14.0,0.0,0.0,0.0,12,5.0,L,0–1
2024-02-11,Sun,Pro League A,Regular season,0,Mechelen,Y*,87.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,2.0,1.0,1.0,0.1,0.1,0.3,4.0,0.0,23.0,31.0,74.2,6.0,25.0,0.0,1.0,1.0,7,6.0,D,1–1
2024-02-17,Sat,Pro League A,Regular season,1,RWD Molenbeek,Y*,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,57.0,4.0,2.0,1.0,0.4,0.4,0.1,5.0,0.0,29.0,43.0,67.4,5.0,30.0,1.0,2.0,1.0,9,5.0,W,3–1
2024-02-23,Fri,Pro League A,Regular season,0,Charleroi,Y*,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,19.0,34.0,55.9,6.0,23.0,0.0,1.0,1.0,2,4.0,W,1–0
2024-03-03,Sun,Pro League A,Regular season,1,Club Brugge,Y*,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,2.0,1.0,0.0,0.0,0.2,2.0,0.0,28.0,47.0,59.6,4.0,28.0,0.0,2.0,2.0,3,6.0,L,0–3
2024-03-10,Sun,Pro League A,Regular season,1,Standard Liège,Y*,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,8.0,1.0,0.0,0.3,0.3,0.0,2.0,0.0,24.0,37.0,64.9,10.0,27.0,0.0,0.0,0.0,11,6.0,W,1–0
2024-03-17,Sun,Pro League A,Regular season,0,Westerlo,Y*,90.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,42.0,2.0,0.0,3.0,0.6,0.6,0.0,1.0,0.0,26.0,31.0,83.9,6.0,24.0,0.0,1.0,1.0,13,6.0,D,1–1
