Date,Day,Comp,Round,Venue,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Opp_code,Day_code,Result_Type,Scores
2024-01-20,Sat,Pro League A,Regular season,1,Cercle Brugge,Y,62.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,29.0,1.0,0.0,0.0,0.2,0.2,0.0,1.0,0.0,10.0,19.0,52.6,0.0,23.0,2.0,3.0,0.0,2,5.0,D,1–1
2024-01-28,Sun,Pro League A,Regular season,0,Sint-Truiden,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,6.0,D,1–1
2024-01-31,Wed,Pro League A,Regular season,0,OH Leuven,N,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0,66.7,1.0,7.0,1.0,0.0,0.0,9,2.0,L,1–2
2024-02-03,Sat,Pro League A,Regular season,1,Union SG,Y,73.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,1.0,1.0,0.0,0.1,0.1,0.0,2.0,0.0,14.0,22.0,63.6,1.0,20.0,2.0,3.0,2.0,14,5.0,L,0–1
2024-02-11,Sun,Pro League A,Regular season,0,Mechelen,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,6.0,D,1–1
2024-02-17,Sat,Pro League A,Regular season,1,RWD Molenbeek,Y,77.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,51.0,4.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,20.0,34.0,58.8,4.0,39.0,2.0,7.0,2.0,10,5.0,W,3–1
2024-02-23,Fri,Pro League A,Regular season,0,Charleroi,Y,90.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,55.0,3.0,0.0,2.0,0.1,0.1,0.1,5.0,1.0,27.0,40.0,67.5,7.0,45.0,4.0,4.0,2.0,3,4.0,W,1–0
2024-03-03,Sun,Pro League A,Regular season,1,Club Brugge,Y,69.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,36.0,2.0,0.0,0.0,0.1,0.1,0.0,3.0,0.0,17.0,24.0,70.8,1.0,29.0,2.0,7.0,5.0,4,6.0,L,0–3
2024-03-10,Sun,Pro League A,Regular season,1,Standard Liège,Y,90.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,64.0,5.0,1.0,4.0,0.1,0.1,0.5,5.0,0.0,31.0,46.0,67.4,5.0,43.0,8.0,1.0,1.0,13,6.0,W,1–0
2024-03-17,Sun,Pro League A,Regular season,0,Westerlo,Y,70.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,34.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,14.0,23.0,60.9,1.0,22.0,1.0,5.0,3.0,15,6.0,D,1–1
2024-04-13,Sat,Pro League A,Champions play-offs,1,Cercle Brugge,N,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.1,0.1,0.0,2.0,0.0,3.0,8.0,37.5,0.0,8.0,1.0,0.0,0.0,2,5.0,D,1–1
2024-04-20,Sat,Pro League A,Champions play-offs,1,Anderlecht,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,W,2–1
2024-04-24,Wed,Pro League A,Champions play-offs,0,Club Brugge,N,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,8.0,75.0,1.0,6.0,3.0,1.0,0.0,4,2.0,L,0–4
2024-04-28,Sun,Pro League A,Champions play-offs,1,Club Brugge,N,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,92.9,1.0,12.0,2.0,2.0,1.0,4,6.0,L,0–3
2024-05-04,Sat,Pro League A,Champions play-offs,0,Cercle Brugge,N,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,33.3,0.0,6.0,1.0,1.0,1.0,2,5.0,L,1–4
2024-05-11,Sat,Pro League A,Champions play-offs,0,Anderlecht,N,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,14.0,85.7,2.0,15.0,1.0,1.0,0.0,0,5.0,L,1–2
2024-05-20,Mon,Pro League A,Champions play-offs,1,Antwerp,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,W,1–0
2024-05-26,Sun,Pro League A,Champions play-offs,0,Union SG,Y,71.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,2.0,2.0,1.0,0.0,0.0,0.1,4.0,0.0,17.0,21.0,81.0,2.0,24.0,1.0,8.0,5.0,14,6.0,L,0–2
2024-06-02,Sun,Pro League A,European competition play-off,1,Gent,N,21.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,4.0,9.0,44.4,0.0,10.0,4.0,1.0,0.0,6,6.0,L,0–1
