Date,Day,Comp,Round,Venue,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Opp_code,Day_code,Result_Type,Scores
2023-08-17,Thu,Europa Lg,Third qualifying round,1,gr Olympiacos,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,3.0,D,1–1
2023-08-20,Sun,Pro League A,Regular season,1,Charleroi,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6.0,D,0–0
2023-08-24,Thu,Conf Lg,Play-off round,1,tr Adana Demirspor,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,3.0,W,2–1
2023-08-31,Thu,Conf Lg,Play-off round,0,tr Adana Demirspor,N,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,3.0,L,0
2023-09-03,Sun,Pro League A,Regular season,1,Anderlecht,Y,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,57.0,0.0,0.0,0.0,0.1,0.1,0.0,2.0,0.0,39.0,47.0,83.0,6.0,32.0,1.0,1.0,1.0,0,6.0,D,1–1
2023-09-16,Sat,Pro League A,Regular season,0,Union SG,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,5.0,W,2–0
2023-09-21,Thu,Conf Lg,Group stage,1,it Fiorentina,Y,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.0,1.0,0.0,0.0,0.1,0.1,0.1,4.0,0.0,35.0,40.0,87.5,1.0,33.0,4.0,5.0,1.0,33,3.0,D,2–2
2023-09-24,Sun,Pro League A,Regular season,1,Sint-Truiden,Y,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,22.0,30.0,73.3,1.0,18.0,0.0,1.0,1.0,17,6.0,D,3–3
2023-09-28,Thu,Pro League A,Regular season,0,Club Brugge,Y,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,29.0,40.0,72.5,4.0,32.0,1.0,3.0,2.0,5,3.0,D,1–1
2023-10-01,Sun,Pro League A,Regular season,1,Westerlo,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,24,6.0,D,3–3
