Date,Day,Comp,Round,Venue,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Opp_code,Day_code,Result_Type,Scores
2023-11-12,Sun,Pro League A,Regular season,1,OH Leuven,Y,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,71.0,2.0,2.0,0.0,0.2,0.2,0.0,1.0,0.0,55.0,60.0,91.7,8.0,51.0,2.0,1.0,0.0,9,6.0,W,3–1
2023-11-30,Thu,Conf Lg,Group stage,0,it Fiorentina,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,34.0,38.0,89.5,0.0,33.0,0.0,0.0,0.0,18,3.0,L,1–2
2023-12-03,Sun,Pro League A,Regular season,1,Gent,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,21.0,90.5,3.0,18.0,0.0,0.0,0.0,6,6.0,D,2–2
2023-12-10,Sun,Pro League A,Regular season,0,Eupen,Y,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,47.0,51.0,92.2,3.0,46.0,0.0,0.0,0.0,5,6.0,W,3–1
2023-12-14,Thu,Conf Lg,Group stage,1,rs Čukarički,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,43.0,95.3,2.0,20.0,0.0,1.0,1.0,19,3.0,W,2–0
2023-12-23,Sat,Pro League A,Regular season,0,Anderlecht,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,46.0,50.0,92.0,1.0,40.0,2.0,0.0,0.0,0,5.0,L,1–2
2023-12-26,Tue,Pro League A,Regular season,1,Antwerp,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,55.0,89.1,3.0,47.0,0.0,0.0,0.0,1,1.0,W,3–0
2024-01-20,Sat,Pro League A,Regular season,1,Cercle Brugge,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.0,D,1–1
2024-01-28,Sun,Pro League A,Regular season,0,Sint-Truiden,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,6.0,D,1–1
2024-01-31,Wed,Pro League A,Regular season,0,OH Leuven,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2.0,L,1–2
2024-02-03,Sat,Pro League A,Regular season,1,Union SG,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,45.0,48.0,93.8,4.0,25.0,0.0,1.0,0.0,13,5.0,L,0–1
2024-02-11,Sun,Pro League A,Regular season,0,Mechelen,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,6.0,D,1–1
2024-02-17,Sat,Pro League A,Regular season,1,RWD Molenbeek,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,5.0,W,3–1
2024-02-23,Fri,Pro League A,Regular season,0,Charleroi,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.0,W,1–0
2024-03-03,Sun,Pro League A,Regular season,1,Club Brugge,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6.0,L,0–3
2024-03-10,Sun,Pro League A,Regular season,1,Standard Liège,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,6.0,W,1–0
2024-03-17,Sun,Pro League A,Regular season,0,Westerlo,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,6.0,D,1–1
2024-04-01,Mon,Pro League A,Champions play-offs,1,Union SG,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,28.0,89.3,4.0,22.0,1.0,0.0,0.0,13,0.0,W,1–0
2024-04-06,Sat,Pro League A,Champions play-offs,0,Antwerp,Y,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,2.0,2.0,1.0,0.1,0.1,0.0,0.0,0.0,12.0,22.0,54.5,0.0,16.0,0.0,1.0,0.0,1,5.0,W,1–0
2024-04-13,Sat,Pro League A,Champions play-offs,1,Cercle Brugge,Y,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,60.0,75.0,2.0,45.0,0.0,1.0,0.0,2,5.0,D,1–1
2024-04-20,Sat,Pro League A,Champions play-offs,1,Anderlecht,Y,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,50.0,4.0,2.0,1.0,0.5,0.5,0.0,5.0,0.0,39.0,42.0,92.9,5.0,36.0,2.0,1.0,1.0,0,5.0,W,2–1
2024-04-24,Wed,Pro League A,Champions play-offs,0,Club Brugge,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,30.0,34.0,88.2,2.0,30.0,0.0,2.0,1.0,4,2.0,L,0–4
2024-04-28,Sun,Pro League A,Champions play-offs,1,Club Brugge,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,39.0,45.0,86.7,3.0,43.0,1.0,1.0,0.0,4,6.0,L,0–3
2024-05-04,Sat,Pro League A,Champions play-offs,0,Cercle Brugge,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,63.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,33.0,48.0,68.8,2.0,36.0,1.0,0.0,0.0,2,5.0,L,1–4
2024-05-11,Sat,Pro League A,Champions play-offs,0,Anderlecht,Y,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,32.0,84.4,0.0,24.0,2.0,0.0,0.0,0,5.0,L,1–2
2024-05-20,Mon,Pro League A,Champions play-offs,1,Antwerp,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,67.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,54.0,60.0,90.0,4.0,54.0,1.0,0.0,0.0,1,0.0,W,1–0
2024-06-02,Sun,Pro League A,European competition play-off,1,Gent,Y,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,24.0,26.0,92.3,2.0,22.0,0.0,0.0,0.0,6,6.0,L,0–1
